Code,List,Price,Сходство продукта 1,продукта description 1,Бренд продукта 1,Рейтинг продукта 1,ID продукта 1,Цена продукта 1,Валюта цены продукта 1,URL изображения продукта 1,Сходство продукта 2,продукта description 2,Бренд продукта 2,Рейтинг продукта 2,ID продукта 2,Цена продукта 2,Валюта цены продукта 2,URL изображения продукта 2,Сходство продукта 3,продукта description 3,Бренд продукта 3,Рейтинг продукта 3,ID продукта 3,Цена продукта 3,Валюта цены продукта 3,URL изображения продукта 3
1259647190,"Спрей - кондиционер для волос Bio World Secret Life "" восстановление и блеск "" 250мл",329,0,N/A,Compliment,N/A,19000200609,172,RUB,https://goldapple.ru/19000200609-keratin-arginine-extreme-recovery,0,N/A,Biosilk,N/A,19000047447,1786,RUB,https://goldapple.ru/19000047447-hydrating-therapy-pure-moisture-leave-in-spray,0,N/A,Natura Siberica,N/A,19760330314,149,RUB,https://goldapple.ru/19760330314-hair-evolution-aqua-booster-ultra-uvlaznenie
1259647307,Спрей для волос Valori Professional Биоламинирование 200 мл,577,1.694915254237288,N/A,Schwarzkopf Professional,N/A,19000076939,1328,RUB,https://goldapple.ru/19000076939-repair-rescue-spray-conditioner,1.694915254237288,N/A,Ollin Professional,N/A,19760324982,449,RUB,https://goldapple.ru/19760324982-care,1.694915254237288,N/A,Ollin Professional,N/A,29170500004,902,RUB,https://goldapple.ru/29170500004-bionika
1259647566,"Одноразовые мужские станки Carelax Chrome 2, 2 лезвия, 5+2 шт",190,1.639344262295082,N/A,Kai Razor,N/A,19000108767,330,RUB,https://goldapple.ru/19000108767-s-dvuma-lezviami,1.639344262295082,N/A,Gillette,4.7,1490700007,158,RUB,https://goldapple.ru/1490700007-blue-2,1.639344262295082,N/A,Gillette,5,1490700013,219,RUB,https://goldapple.ru/1490700013-blue-2-plus
1259647521,Двухфазный лосьон для снятия макияжа с глаз WEIS Hyaluron 100мл,411,1.5873015873015872,N/A,Excellance Moscow,N/A,19000126882,2070,RUB,https://goldapple.ru/19000126882-gentle-eye-make-up-remover,1.5873015873015872,N/A,NESCENS,N/A,19000160357,4550,RUB,https://goldapple.ru/19000160357-biphasic-makeup-remover-eyes-and-lips,1.5873015873015872,N/A,Medipharma Cosmetics,N/A,19000320236,1667,RUB,https://goldapple.ru/19000320236-hyaluron-eye-makeup-remover
1259647894,Женский станок + кассеты Carelax Silk Touch 4шт+ручка в подрок,1490,1.6129032258064515,N/A,DEONICA,N/A,40280400003,386,RUB,https://goldapple.ru/40280400003-for-men,1.6129032258064515,N/A,Gillette,N/A,1491400004,584,RUB,https://goldapple.ru/1491400004-venus,1.6129032258064515,N/A,Gillette,N/A,1491400047,1099,RUB,https://goldapple.ru/1491400047-venus-embrace
1259648633,"Гель для стирки LAVELiq Aroma 2 в 1 "" Камелия "" 1,5л",770,1.9230769230769231,N/A,AROMA DROP,4.6,19000064839,220,RUB,https://goldapple.ru/19000064839-aromatherapy-lavender-and-vanilla,1.9230769230769231,N/A,AROMA DROP,4.5,19000064838,249,RUB,https://goldapple.ru/19000064838-aromatherapy-lotus-freshness,1.9230769230769231,N/A,AROMA DROP,4.8,19000064840,249,RUB,https://goldapple.ru/19000064840-aromatherapy-jasmine-and-vetiver
1259648521,"Порошок суперконцентрат для стирки белья Ecologica гипоаллергенный 1,75кг",1548,1.36986301369863,N/A,Synergetic,3.8,19000089121,301,RUB,https://goldapple.ru/19000089121-superkoncentrat-gipoallergennyj,1.36986301369863,N/A,Synergetic,5,19000041690,799,RUB,https://goldapple.ru/19000041690-50-stirok,1.36986301369863,N/A,Synergetic,4.2,19000089190,1428,RUB,https://goldapple.ru/19000089190-superkoncentrat-gipoallergennyj
1259648564,Мужской станок Carelax Energy с 1 кассетой,924,2.380952380952381,N/A,DEONICA,N/A,40280400003,386,RUB,https://goldapple.ru/40280400003-for-men,2.380952380952381,N/A,Gillette,N/A,1491200032,501,RUB,https://goldapple.ru/1491200032-mach3,2.380952380952381,N/A,Gillette,N/A,19000143455,3321,RUB,https://goldapple.ru/19000143455-fusion
1259648646,Мужские кассеты Carelax Energy 5 шт,1483,2.857142857142857,N/A,BIC,N/A,19000016029,964,RUB,https://goldapple.ru/19000016029-hybrid-5-flex,2.857142857142857,N/A,Gillette,N/A,1493200020,1692,RUB,https://goldapple.ru/1493200020-fusion5-proglide,2.857142857142857,N/A,Gillette,N/A,1493200017,986,RUB,https://goldapple.ru/1493200017-fusion5-proglide
1259648823,Одноразовые мужские станки для бритья Carelax Chrome-2 2 лезвия 12шт,332,1.4705882352941175,N/A,Kai Razor,N/A,19000108767,330,RUB,https://goldapple.ru/19000108767-s-dvuma-lezviami,1.4705882352941175,N/A,Kai Razor,N/A,19000108769,388,RUB,https://goldapple.ru/19000108769-s-dvuma-lezviami,1.4705882352941175,N/A,Gillette,4.7,1490600014,261,RUB,https://goldapple.ru/1490600014-simply-venus-2
1259649033,"Женский дезодорант - антиперспирант Repute "" Chic "" 50мл",384,0,N/A,Repute,4,19000188570,202,RUB,https://goldapple.ru/19000188570-chic,,,,,,,,,,,,,,,,
1259649167,"Женский дезодорант - антиперспирант Repute "" Tact "" 50мл",384,1.7857142857142856,N/A,Repute,5,19000188568,202,RUB,https://goldapple.ru/19000188568-tact,,,,,,,,,,,,,,,,
1259649212,"Женский дезодорант - антиперспирант Repute "" Pure "" 50мл",384,0,N/A,Repute,3.2,19000188569,139,RUB,https://goldapple.ru/19000188569-pure,0,N/A,Repute,4,19000188570,202,RUB,https://goldapple.ru/19000188570-chic,,,,,,,,
1259649130,"Женский дезодорант - антиперспирант Repute "" Violet "" 150мл",384,0,N/A,Repute,3.2,19000188569,139,RUB,https://goldapple.ru/19000188569-pure,0,N/A,Repute,4,19000188570,202,RUB,https://goldapple.ru/19000188570-chic,,,,,,,,
1259649144,"Женский дезодорант - спрей для тела Aleda "" Luxury "" 200мл",481,1.7241379310344827,N/A,ALEDA,5,19000216707,311,RUB,https://goldapple.ru/19000216707-luxury,1.7241379310344827,N/A,ALEDA,N/A,19000216710,311,RUB,https://goldapple.ru/19000216710-pure-petals,1.7241379310344827,N/A,ALEDA,4,19000216709,311,RUB,https://goldapple.ru/19000216709-pinky-promise
1259650222,"Лак для укладки волос Valori "" Королева красоты "" Мегафиксация (5) 250мл",770,1.3888888888888888,N/A,MONE PROFESSIONAL,N/A,19000216785,1791,RUB,https://goldapple.ru/19000216785-modeling-shine-hairspray,1.3888888888888888,N/A,Keune,N/A,19000196645,2390,RUB,https://goldapple.ru/19000196645-style-soft-set-spray,1.3888888888888888,N/A,Keune,N/A,19000123412,1970,RUB,https://goldapple.ru/19000123412-style-freestyle
1259650223,"Тканевая маска для лица Planeta Organica ""УСПОКАИВАЮЩАЯ"", 30 г",119,3.225806451612903,N/A,Planeta Organica,4.5,19000141647,103,RUB,https://goldapple.ru/19000141647-pure-uspokaivausaa,3.225806451612903,N/A,Planeta Organica,5,19000141648,118,RUB,https://goldapple.ru/19000141648-pure-24-casa-uvlaznenia,,,,,,,,
1259650531,Увлажняющая маска Grace Day Multi-Vitamin Strawberry с экстрактом клубники 27мл,87,2.5316455696202533,N/A,Grace Day,5,19000063048,15,RUB,https://goldapple.ru/19000063048-multi-vitamin-strawberry-mask-pack,,,,,,,,,,,,,,,,
1259650557,"Скульптор для лица BelorDesign Relief touch 2 3,8г",345,2,N/A,Belor Design,4.3,19000022392,258,RUB,https://goldapple.ru/19000022392-relief-touch,,,,,,,,,,,,,,,,
1259650608,Маска для лица Tenzero Solution Nourishing Avocado Sheet mask с экстрактом авокадо 25мл,109,2.2988505747126435,N/A,Tenzero,4.8,19000158922,49,RUB,https://goldapple.ru/19000158922-solution-calming-cica-sheet-mask,2.2988505747126435,N/A,Tenzero,5,19000158924,49,RUB,https://goldapple.ru/19000158924-solution-clearing-tea-tree-sheet-mask,2.2988505747126435,N/A,Tenzero,4,19000158923,49,RUB,https://goldapple.ru/19000158923-solution-moisturizing-collagen-sheet-mask
1259650855,Выравнивающая маска для лица Consly Radiance Papaya с экстрактом папайи 20мл,74,2.631578947368421,N/A,CONSLY,4.4,19760310836,48,RUB,https://goldapple.ru/19760310836-papaya-radiance-mask-pack,,,,,,,,,,,,,,,,
1259651001,"Женский дезодорант - антиперспирант Delicare Love "" Pink Dreams "" 150мл",384,2.8169014084507045,N/A,Essence,N/A,19000315383,249,RUB,https://goldapple.ru/19000315383-hello-kitty-caring-sheer-lipstick,2.8169014084507045,N/A,NIVEA,N/A,19760336202,185,RUB,https://goldapple.ru/19760336202-love-be-unique-arkaa-svezest,2.8169014084507045,N/A,Savonry,N/A,19760326690,413,RUB,https://goldapple.ru/19760326690-deo-fresh-rose-and-lime
1259650952,Женские прокладки INSO Anion O2 Normal с анионовым слоем 40шт,1175,3.278688524590164,N/A,Always,N/A,1011200049,521,RUB,https://goldapple.ru/1011200049-ultra-super,3.278688524590164,N/A,Naturella,N/A,1015400011,245,RUB,https://goldapple.ru/1015400011-ultra-camomile-normal,3.278688524590164,N/A,Naturella,N/A,1015400013,455,RUB,https://goldapple.ru/1015400013-ultra-camomile-normal
1259652009,"Моющее средство Клин "" Окна и стекла "" , Лимон 500мл",281,0,N/A,Master Fresh,N/A,19000114754,102,RUB,https://goldapple.ru/19000114754-limon,0,N/A,Synergetic,N/A,10230200004,145,RUB,https://goldapple.ru/10230200004-s-antibakterial-nym-effektom,0,N/A,Mayeri,N/A,19000216240,329,RUB,https://goldapple.ru/19000216240-mayeri-organic
1259652056,"Сменные кассеты для бритья TopBeauty Paris , 5 лезвий , 2шт",455,1.694915254237288,N/A,Gillette,N/A,1493200017,986,RUB,https://goldapple.ru/1493200017-fusion5-proglide,1.694915254237288,N/A,Gillette,N/A,1491900005,2145,RUB,https://goldapple.ru/1491900005-venus-embrace,1.694915254237288,N/A,Gillette,N/A,1491900004,1496,RUB,https://goldapple.ru/1491900004-venus-swirl
1259652425,"Гоммаж для лица Planeta Organica Pure "" Обновление и сияние "" 100мл",275,2.9850746268656714,N/A,Planeta Organica,4.8,97231200014,172,RUB,https://goldapple.ru/97231200014-pure,,,,,,,,,,,,,,,,
1259652549,Шампунь - концентрат для ковров и мягкой мебели LAVELiq 500мл,346,1.639344262295082,N/A,Prosept,1,19000213038,327,RUB,https://goldapple.ru/19000213038-carpet-shampoo,1.639344262295082,N/A,Organell,N/A,19000116490,207,RUB,https://goldapple.ru/19000116490-dla-cistki-kovrov-i-magkoj-mebeli,1.639344262295082,N/A,Mister Dez,N/A,19000194429,156,RUB,https://goldapple.ru/19000194429-eco-cleaning-dyna
1259653369,"Маска для сухих и тусклых волос Delicare Milk & Silk "" увлажнение и блеск "" 500мл",577,1.2345679012345678,N/A,Von U,N/A,19000073573,935,RUB,https://goldapple.ru/19000073573-aloe-moisture-hair-mask,1.2345679012345678,N/A,PROTOKERATIN,N/A,19000033816,1846,RUB,https://goldapple.ru/19000033816-mask-silk-evolution,1.2345679012345678,N/A,COTRIL,N/A,19000047330,5058,RUB,https://goldapple.ru/19000047330-hydra-infinity
1259653372,"Гель для стирки 2 в 1 LAVELiq Aroma "" Камелия "" 1,5л",775,1.9230769230769231,N/A,AROMA DROP,4.6,19000064839,220,RUB,https://goldapple.ru/19000064839-aromatherapy-lavender-and-vanilla,1.9230769230769231,N/A,AROMA DROP,4.5,19000064838,249,RUB,https://goldapple.ru/19000064838-aromatherapy-lotus-freshness,1.9230769230769231,N/A,AROMA DROP,4.8,19000064840,249,RUB,https://goldapple.ru/19000064840-aromatherapy-jasmine-and-vetiver
1259653333,"Гель для стирки 2 в 1 LAVELiq Aroma "" Весна 1,5л",775,2.083333333333333,N/A,AROMA DROP,4.6,19000064839,220,RUB,https://goldapple.ru/19000064839-aromatherapy-lavender-and-vanilla,2.083333333333333,N/A,AROMA DROP,4.5,19000064838,249,RUB,https://goldapple.ru/19000064838-aromatherapy-lotus-freshness,2.083333333333333,N/A,AROMA DROP,4.8,19000064840,249,RUB,https://goldapple.ru/19000064840-aromatherapy-jasmine-and-vetiver
1259654052,Минеральный спрей для лица Delicare Mineral Spray с гиалуроном 200мл,307,2.941176470588235,N/A,ULTRACEUTICALS,N/A,19000059060,6059,RUB,https://goldapple.ru/19000059060-ultra-hydrating-skin-mist,2.941176470588235,N/A,Royal Samples ,N/A,19000050628,1020,RUB,https://goldapple.ru/19000050628-serum-spray-multifunctional-hydration-ha,2.941176470588235,N/A,BIO COSMETOLOG PROFESSIONAL,N/A,19000166813,257,RUB,https://goldapple.ru/19000166813-refreshing-mist
1259654132,Увлажняющий шампунь для волос Planeta Organica Pure для чувствительной кожи 400мл,359,2.4691358024691357,N/A,Planeta Organica,4,19000141659,194,RUB,https://goldapple.ru/19000141659-pure,2.4691358024691357,N/A,Planeta Organica,4.6,19000141660,194,RUB,https://goldapple.ru/19000141660-pure-uvlaznausij,2.4691358024691357,N/A,Planeta Organica,N/A,19760305576,277,RUB,https://goldapple.ru/19760305576-hair-super-food-moisturizing
1259654144,"Крем для лица Planeta Organica Pure "" питание и Молодость "" 50мл",469,3.125,N/A,Planeta Organica,4.8,19000141630,239,RUB,https://goldapple.ru/19000141630-pure-omolazivausij,3.125,N/A,Planeta Organica,4.6,19000141632,210,RUB,https://goldapple.ru/19000141632-pure-uspokaivausij,3.125,N/A,Planeta Organica,4.6,19000141637,345,RUB,https://goldapple.ru/19000141637-pure-lipidovosstanavlivausij
1315424363,Женский дезодорант - антиперспирант Delicare Spring Dreams 200мл,384,3.125,N/A,NIVEA,N/A,19760336202,185,RUB,https://goldapple.ru/19760336202-love-be-unique-arkaa-svezest,3.125,N/A,LeNel:sdelanovsibiri,N/A,19000193109,1290,RUB,https://goldapple.ru/19000193109-deodorant-antiperspirant-fresh-l-y-for-sensitive-skin,3.125,N/A,Savonry,N/A,19760326690,413,RUB,https://goldapple.ru/19760326690-deo-fresh-rose-and-lime
1315427823,Женский дезодорант - антиперспирант Delicare Cotton Dry 200мл,384,1.639344262295082,N/A,Dry Dry,N/A,97670100007,933,RUB,https://goldapple.ru/97670100007-classic,1.639344262295082,N/A,LeNel:sdelanovsibiri,N/A,19000193109,1290,RUB,https://goldapple.ru/19000193109-deodorant-antiperspirant-fresh-l-y-for-sensitive-skin,1.639344262295082,N/A,NIVEA,N/A,19000002958,264,RUB,https://goldapple.ru/19000002958-men-fresh-kick
1315428093,Женский дезодорант - антиперспирант Delicare Powder Soft 200мл,384,1.6129032258064515,N/A,NIVEA,N/A,1054200014,180,RUB,https://goldapple.ru/1054200014-jeffekt-pudry,1.6129032258064515,N/A,NIVEA,N/A,19760336202,185,RUB,https://goldapple.ru/19760336202-love-be-unique-arkaa-svezest,1.6129032258064515,N/A,NIVEA,N/A,1051100044,200,RUB,https://goldapple.ru/1051100044-zhemchuzhnaja-krasota
1315424466,"Женский дезодорант Delicare Sensitive Care "" Fresh "" 200мл",452,3.4482758620689653,N/A,Savonry,N/A,19760326690,413,RUB,https://goldapple.ru/19760326690-deo-fresh-rose-and-lime,3.4482758620689653,N/A,Savonry,N/A,19760326692,386,RUB,https://goldapple.ru/19760326692-deo-fresh-without-fragrance,3.4482758620689653,N/A,LeNel:sdelanovsibiri,N/A,19000193109,1290,RUB,https://goldapple.ru/19000193109-deodorant-antiperspirant-fresh-l-y-for-sensitive-skin
1315742585,"Матовая помада для губ Parisa Cosmetics Stay Matte 04 3,6г",499,1.7241379310344827,N/A,Parisa Cosmetics,3.7,19000145915,249,RUB,https://goldapple.ru/19000145915-stay-matte,1.7241379310344827,N/A,Parisa Cosmetics,4.4,19000191104,247,RUB,https://goldapple.ru/19000191104-liquid-lipstick-stay-all-day-matte,,,,,,,,
1315742379,"Матовая помада для губ Parisa Cosmetics Stay Matte 06 3,6г",499,1.7241379310344827,N/A,Parisa Cosmetics,3.7,19000145915,249,RUB,https://goldapple.ru/19000145915-stay-matte,1.7241379310344827,N/A,Parisa Cosmetics,4.4,19000191104,247,RUB,https://goldapple.ru/19000191104-liquid-lipstick-stay-all-day-matte,,,,,,,,
1315742460,"Матовая помада для губ Parisa Cosmetics Stay Matte 08 3,6г",499,1.7241379310344827,N/A,Parisa Cosmetics,3.7,19000145915,249,RUB,https://goldapple.ru/19000145915-stay-matte,1.7241379310344827,N/A,Parisa Cosmetics,4.4,19000191104,247,RUB,https://goldapple.ru/19000191104-liquid-lipstick-stay-all-day-matte,,,,,,,,
1315742237,"Матовая помада для губ Parisa Cosmetics Stay Matte 01 3,6г",499,1.7241379310344827,N/A,Parisa Cosmetics,3.7,19000145915,249,RUB,https://goldapple.ru/19000145915-stay-matte,1.7241379310344827,N/A,Parisa Cosmetics,4.4,19000191104,247,RUB,https://goldapple.ru/19000191104-liquid-lipstick-stay-all-day-matte,,,,,,,,
1315742469,"Матовая помада для губ Parisa Cosmetics Stay Matte 03 3,6г",499,1.7241379310344827,N/A,Parisa Cosmetics,3.7,19000145915,249,RUB,https://goldapple.ru/19000145915-stay-matte,1.7241379310344827,N/A,Parisa Cosmetics,4.4,19000191104,247,RUB,https://goldapple.ru/19000191104-liquid-lipstick-stay-all-day-matte,,,,,,,,
1315742482,"Матовая помада для губ Parisa Cosmetics Stay Matte 02 3,6г",499,1.7241379310344827,N/A,Parisa Cosmetics,3.7,19000145915,249,RUB,https://goldapple.ru/19000145915-stay-matte,1.7241379310344827,N/A,Parisa Cosmetics,4.4,19000191104,247,RUB,https://goldapple.ru/19000191104-liquid-lipstick-stay-all-day-matte,,,,,,,,
1315742425,"Матовая помада для губ Parisa Cosmetics Stay Matte 09 3,6г",499,1.7241379310344827,N/A,Parisa Cosmetics,3.7,19000145915,249,RUB,https://goldapple.ru/19000145915-stay-matte,1.7241379310344827,N/A,Parisa Cosmetics,4.4,19000191104,247,RUB,https://goldapple.ru/19000191104-liquid-lipstick-stay-all-day-matte,,,,,,,,
1315742664,"Матовая помада для губ Parisa Cosmetics Stay Matte 05 3,6г",499,1.7241379310344827,N/A,Parisa Cosmetics,3.7,19000145915,249,RUB,https://goldapple.ru/19000145915-stay-matte,1.7241379310344827,N/A,Parisa Cosmetics,4.4,19000191104,247,RUB,https://goldapple.ru/19000191104-liquid-lipstick-stay-all-day-matte,,,,,,,,
1315742619,"Матовая помада для губ Parisa Cosmetics Stay Matte 07 3,6г",499,1.7241379310344827,N/A,Parisa Cosmetics,3.7,19000145915,249,RUB,https://goldapple.ru/19000145915-stay-matte,1.7241379310344827,N/A,Parisa Cosmetics,4.4,19000191104,247,RUB,https://goldapple.ru/19000191104-liquid-lipstick-stay-all-day-matte,,,,,,,,
1316533010,"Бальзам - тинт для губ BelorDesign Bad Doll ежевика 2,1г",394,3.571428571428571,N/A,Belor Design,4.3,19000022367,216,RUB,https://goldapple.ru/19000022367-bad-doll,3.571428571428571,N/A,Belor Design,5,19000185853,242,RUB,https://goldapple.ru/19000185853-bad-doll,,,,,,,,
